datetime,GHI,DNI,Dew Point,Solar Generation (kW)
2021-11-30 15:00:00,118,266,-2.2,468.52796732134175
2021-11-30 15:15:00,94,251,-2.2,455.514296807093
2021-11-30 15:30:00,91,427,-2.2,794.2023509188497
2021-11-30 15:45:00,33,37,-2.2,70.17687112895142
2021-11-30 16:00:00,29,193,-2.2,371.4828440071077
2021-11-30 16:15:00,0,0,-2.2,0.0
2021-11-30 16:30:00,0,0,-2.2,0.0
2021-11-30 16:45:00,0,0,-2.2,0.0
2021-11-30 17:00:00,0,0,-2.2,0.0
2021-11-30 17:15:00,0,0,-2.2,0.0
2021-11-30 17:30:00,0,0,-2.2,0.0
2021-11-30 17:45:00,0,0,-2.3000000000000003,0.0
2021-11-30 18:00:00,0,0,-2.3000000000000003,0.0
2021-11-30 18:15:00,0,0,-2.3000000000000003,0.0
2021-11-30 18:30:00,0,0,-2.3000000000000003,0.0
2021-11-30 18:45:00,0,0,-2.3000000000000003,0.0
2021-11-30 19:00:00,0,0,-2.4000000000000004,0.0
2021-11-30 19:15:00,0,0,-2.4000000000000004,0.0
2021-11-30 19:30:00,0,0,-2.4000000000000004,0.0
2021-11-30 19:45:00,0,0,-2.6,0.0
2021-11-30 20:00:00,0,0,-2.7,0.0
2021-11-30 20:15:00,0,0,-2.8000000000000003,0.0
2021-11-30 20:30:00,0,0,-2.8000000000000003,0.0
2021-11-30 20:45:00,0,0,-2.9000000000000004,0.0
2021-11-30 21:00:00,0,0,-3.0,0.0
2021-11-30 21:15:00,0,0,-2.9000000000000004,0.0
2021-11-30 21:30:00,0,0,-2.9000000000000004,0.0
2021-11-30 21:45:00,0,0,-2.9000000000000004,0.0
2021-11-30 22:00:00,0,0,-2.9000000000000004,0.0
2021-11-30 22:15:00,0,0,-2.9000000000000004,0.0
2021-11-30 22:30:00,0,0,-2.9000000000000004,0.0
2021-11-30 22:45:00,0,0,-3.0,0.0
2021-11-30 23:00:00,0,0,-3.0,0.0
2021-11-30 23:15:00,0,0,-3.0,0.0
2021-11-30 23:30:00,0,0,-3.0,0.0
2021-11-30 23:45:00,0,0,-3.0,0.0
2021-12-01 00:00:00,0,0,-3.0,0.0
2021-12-01 00:15:00,0,0,-3.0,0.0
2021-12-01 00:30:00,0,0,-3.0,0.0
2021-12-01 00:45:00,0,0,-3.1,0.0
2021-12-01 01:00:00,0,0,-3.1,0.0
2021-12-01 01:15:00,0,0,-3.1,0.0
2021-12-01 01:30:00,0,0,-3.1,0.0
2021-12-01 01:45:00,0,0,-3.0,0.0
2021-12-01 02:00:00,0,0,-3.0,0.0
2021-12-01 02:15:00,0,0,-3.0,0.0
2021-12-01 02:30:00,0,0,-3.0,0.0
2021-12-01 02:45:00,0,0,-2.9000000000000004,0.0
2021-12-01 03:00:00,0,0,-2.9000000000000004,0.0
2021-12-01 03:15:00,0,0,-2.8000000000000003,0.0
2021-12-01 03:30:00,0,0,-2.8000000000000003,0.0
2021-12-01 03:45:00,0,0,-2.8000000000000003,0.0
2021-12-01 04:00:00,0,0,-2.8000000000000003,0.0
2021-12-01 04:15:00,0,0,-2.8000000000000003,0.0
2021-12-01 04:30:00,0,0,-2.8000000000000003,0.0
2021-12-01 04:45:00,0,0,-2.7,0.0
2021-12-01 05:00:00,0,0,-2.7,0.0
2021-12-01 05:15:00,0,0,-2.7,0.0
2021-12-01 05:30:00,0,0,-2.7,0.0
2021-12-01 05:45:00,0,0,-2.6,0.0
2021-12-01 06:00:00,0,0,-2.6,0.0
2021-12-01 06:15:00,0,0,-2.6,0.0
2021-12-01 06:30:00,0,0,-2.6,0.0
2021-12-01 06:45:00,0,0,-2.3000000000000003,0.0
2021-12-01 07:00:00,0,0,-2.3000000000000003,0.0
2021-12-01 07:15:00,6,0,-2.3000000000000003,0.0
2021-12-01 07:30:00,21,0,-2.3000000000000003,0.0
2021-12-01 07:45:00,55,182,-1.5,282.08673384546614
2021-12-01 08:00:00,115,528,-1.5,765.3550381902462
2021-12-01 08:15:00,151,595,-1.5,799.3422567893773
2021-12-01 08:30:00,188,648,-1.5,798.3815200256887
2021-12-01 08:45:00,224,702,-0.6000000000000001,783.3803456382628
2021-12-01 09:00:00,258,737,-0.6000000000000001,733.6820618428309
2021-12-01 09:15:00,290,766,-0.6000000000000001,667.4162885172744
2021-12-01 09:30:00,320,790,-0.6000000000000001,587.6539890585926
2021-12-01 09:45:00,157,49,0.1,30.073212667282128
2021-12-01 10:00:00,263,340,0.1,163.7022817089645
2021-12-01 10:15:00,177,51,0.1,17.72998277523915
2021-12-01 10:30:00,267,253,0.1,53.843491520416045
2021-12-01 10:45:00,277,254,0.1,19.70394608237745
2021-12-01 11:00:00,243,139,0.1,7.994030683366909
2021-12-01 11:15:00,195,46,0.1,8.825491330118428
2021-12-01 11:30:00,179,26,0.1,8.447214942875272
2021-12-01 11:45:00,168,17,-0.3,7.752760789042579
2021-12-01 12:00:00,235,109,-0.3,63.738054620585366
2021-12-01 12:15:00,122,0,-0.3,0.0
2021-12-01 12:30:00,197,57,-0.3,47.460867383675
2021-12-01 12:45:00,211,90,-0.7000000000000001,85.56946357194953
2021-12-01 13:00:00,195,76,-0.7000000000000001,80.88951143168181
2021-12-01 13:15:00,76,0,-0.7000000000000001,0.0
2021-12-01 13:30:00,55,0,-0.7000000000000001,0.0
2021-12-01 13:45:00,67,0,-0.6000000000000001,0.0
2021-12-01 14:00:00,17,0,-0.6000000000000001,0.0
2021-12-01 14:15:00,60,0,-0.6000000000000001,0.0
2021-12-01 14:30:00,95,8,-0.6000000000000001,12.994711014201918
2021-12-01 14:45:00,207,719,-0.6000000000000001,1217.777260914574
2021-12-01 15:00:00,171,674,-0.6000000000000001,1183.0992324753222
2021-12-01 15:15:00,134,616,-0.6000000000000001,1114.3233543823185
2021-12-01 15:30:00,97,543,-0.6000000000000001,1006.9171579691955
2021-12-01 15:45:00,62,450,-2.0,851.0961229555813
2021-12-01 16:00:00,31,318,-2.0,610.4659792582278
2021-12-01 16:15:00,0,0,-2.0,0.0
2021-12-01 16:30:00,0,0,-2.0,0.0
2021-12-01 16:45:00,0,0,-2.2,0.0
2021-12-01 17:00:00,0,0,-2.2,0.0
2021-12-01 17:15:00,0,0,-2.2,0.0
2021-12-01 17:30:00,0,0,-2.2,0.0
2021-12-01 17:45:00,0,0,-2.2,0.0
2021-12-01 18:00:00,0,0,-2.2,0.0
2021-12-01 18:15:00,0,0,-2.2,0.0
2021-12-01 18:30:00,0,0,-2.2,0.0
2021-12-01 18:45:00,0,0,-2.2,0.0
2021-12-01 19:00:00,0,0,-2.1,0.0
2021-12-01 19:15:00,0,0,-2.1,0.0
2021-12-01 19:30:00,0,0,-2.1,0.0
2021-12-01 19:45:00,0,0,-1.9,0.0
2021-12-01 20:00:00,0,0,-1.9,0.0
2021-12-01 20:15:00,0,0,-1.9,0.0
2021-12-01 20:30:00,0,0,-1.9,0.0
2021-12-01 20:45:00,0,0,-1.8,0.0
2021-12-01 21:00:00,0,0,-1.8,0.0
2021-12-01 21:15:00,0,0,-1.8,0.0
2021-12-01 21:30:00,0,0,-1.8,0.0
2021-12-01 21:45:00,0,0,-1.5,0.0
2021-12-01 22:00:00,0,0,-1.5,0.0
2021-12-01 22:15:00,0,0,-1.5,0.0
2021-12-01 22:30:00,0,0,-1.5,0.0
2021-12-01 22:45:00,0,0,-1.1,0.0
2021-12-01 23:00:00,0,0,-1.1,0.0
2021-12-01 23:15:00,0,0,-1.1,0.0
2021-12-01 23:30:00,0,0,-1.1,0.0
2021-12-01 23:45:00,0,0,-0.8,0.0
2021-12-02 00:00:00,0,0,-0.9,0.0
2021-12-02 00:15:00,0,0,-0.9,0.0
2021-12-02 00:30:00,0,0,-0.9,0.0
2021-12-02 00:45:00,0,0,-0.5,0.0
2021-12-02 01:00:00,0,0,-0.5,0.0
2021-12-02 01:15:00,0,0,-0.5,0.0
2021-12-02 01:30:00,0,0,-0.5,0.0
2021-12-02 01:45:00,0,0,-0.2,0.0
2021-12-02 02:00:00,0,0,-0.2,0.0
2021-12-02 02:15:00,0,0,-0.2,0.0
2021-12-02 02:30:00,0,0,-0.2,0.0
2021-12-02 02:45:00,0,0,0.2,0.0
2021-12-02 03:00:00,0,0,0.2,0.0
2021-12-02 03:15:00,0,0,0.2,0.0
2021-12-02 03:30:00,0,0,0.2,0.0
2021-12-02 03:45:00,0,0,0.6000000000000001,0.0
2021-12-02 04:00:00,0,0,0.6000000000000001,0.0
2021-12-02 04:15:00,0,0,0.6000000000000001,0.0
2021-12-02 04:30:00,0,0,0.6000000000000001,0.0
2021-12-02 04:45:00,0,0,0.9,0.0
2021-12-02 05:00:00,0,0,0.9,0.0
2021-12-02 05:15:00,0,0,0.9,0.0
2021-12-02 05:30:00,0,0,0.9,0.0
2021-12-02 05:45:00,0,0,1.2000000000000002,0.0
2021-12-02 06:00:00,0,0,1.2000000000000002,0.0
2021-12-02 06:15:00,0,0,1.2000000000000002,0.0
2021-12-02 06:30:00,0,0,1.2000000000000002,0.0
2021-12-02 06:45:00,0,0,1.6,0.0
2021-12-02 07:00:00,0,0,1.6,0.0
2021-12-02 07:15:00,4,0,1.6,0.0
2021-12-02 07:30:00,12,0,1.6,0.0
2021-12-02 07:45:00,19,0,2.9000000000000004,0.0
2021-12-02 08:00:00,55,39,3.2,56.60984563843659
2021-12-02 08:15:00,27,0,3.2,0.0
2021-12-02 08:30:00,19,0,3.2,0.0
2021-12-02 08:45:00,35,0,4.2,0.0
2021-12-02 09:00:00,54,0,4.4,0.0
2021-12-02 09:15:00,62,0,4.4,0.0
2021-12-02 09:30:00,82,0,4.4,0.0
2021-12-02 09:45:00,108,0,5.6000000000000005,0.0
2021-12-02 10:00:00,36,0,5.800000000000001,0.0
2021-12-02 10:15:00,73,0,5.800000000000001,0.0
2021-12-02 10:30:00,85,0,5.800000000000001,0.0
2021-12-02 10:45:00,171,27,6.800000000000001,2.209080087103554
2021-12-02 11:00:00,119,0,6.9,0.0
2021-12-02 11:15:00,240,123,6.9,23.047154330072562
2021-12-02 11:30:00,124,0,6.9,0.0
2021-12-02 11:45:00,246,131,7.5,59.13160696851651
2021-12-02 12:00:00,87,0,7.5,0.0
2021-12-02 12:15:00,141,1,7.4,0.705700509305017
2021-12-02 12:30:00,131,0,7.4,0.0
2021-12-02 12:45:00,176,36,7.4,34.05487754935986
2021-12-02 13:00:00,32,0,7.4,0.0
2021-12-02 13:15:00,106,0,7.4,0.0
2021-12-02 13:30:00,81,0,7.4,0.0
2021-12-02 13:45:00,78,0,7.0,0.0
2021-12-02 14:00:00,23,0,7.0,0.0
2021-12-02 14:15:00,17,0,7.0,0.0
2021-12-02 14:30:00,84,0,6.9,0.0
2021-12-02 14:45:00,15,0,6.4,0.0
2021-12-02 15:00:00,8,0,6.4,0.0
2021-12-02 15:15:00,56,9,6.4,16.245054082319303
2021-12-02 15:30:00,16,0,6.4,0.0
2021-12-02 15:45:00,16,0,6.300000000000001,0.0
2021-12-02 16:00:00,10,0,6.300000000000001,0.0
2021-12-02 16:15:00,0,0,6.300000000000001,0.0
2021-12-02 16:30:00,0,0,6.300000000000001,0.0
2021-12-02 16:45:00,0,0,6.4,0.0
2021-12-02 17:00:00,0,0,6.4,0.0
2021-12-02 17:15:00,0,0,6.4,0.0
2021-12-02 17:30:00,0,0,6.4,0.0
2021-12-02 17:45:00,0,0,6.4,0.0
2021-12-02 18:00:00,0,0,6.4,0.0
2021-12-02 18:15:00,0,0,6.4,0.0
2021-12-02 18:30:00,0,0,6.4,0.0
2021-12-02 18:45:00,0,0,6.4,0.0
2021-12-02 19:00:00,0,0,6.2,0.0
2021-12-02 19:15:00,0,0,6.2,0.0
2021-12-02 19:30:00,0,0,6.2,0.0
2021-12-02 19:45:00,0,0,6.1000000000000005,0.0
2021-12-02 20:00:00,0,0,6.1000000000000005,0.0
2021-12-02 20:15:00,0,0,6.0,0.0
2021-12-02 20:30:00,0,0,5.800000000000001,0.0
2021-12-02 20:45:00,0,0,5.2,0.0
2021-12-02 21:00:00,0,0,5.2,0.0
2021-12-02 21:15:00,0,0,5.2,0.0
2021-12-02 21:30:00,0,0,4.9,0.0
2021-12-02 21:45:00,0,0,4.0,0.0
2021-12-02 22:00:00,0,0,4.1000000000000005,0.0
2021-12-02 22:15:00,0,0,4.1000000000000005,0.0
2021-12-02 22:30:00,0,0,3.9,0.0
2021-12-02 22:45:00,0,0,2.9000000000000004,0.0
2021-12-02 23:00:00,0,0,2.9000000000000004,0.0
2021-12-02 23:15:00,0,0,2.9000000000000004,0.0
2021-12-02 23:30:00,0,0,2.9000000000000004,0.0
2021-12-02 23:45:00,0,0,2.0,0.0
2021-12-03 00:00:00,0,0,2.0,0.0
2021-12-03 00:15:00,0,0,2.0,0.0
2021-12-03 00:30:00,0,0,2.0,0.0
2021-12-03 00:45:00,0,0,1.4,0.0
2021-12-03 01:00:00,0,0,1.4,0.0
2021-12-03 01:15:00,0,0,1.4,0.0
2021-12-03 01:30:00,0,0,1.4,0.0
2021-12-03 01:45:00,0,0,1.0,0.0
2021-12-03 02:00:00,0,0,1.0,0.0
2021-12-03 02:15:00,0,0,1.0,0.0
2021-12-03 02:30:00,0,0,1.0,0.0
2021-12-03 02:45:00,0,0,0.1,0.0
2021-12-03 03:00:00,0,0,0.1,0.0
2021-12-03 03:15:00,0,0,0.1,0.0
2021-12-03 03:30:00,0,0,0.2,0.0
2021-12-03 03:45:00,0,0,-1.5,0.0
2021-12-03 04:00:00,0,0,-1.5,0.0
2021-12-03 04:15:00,0,0,-1.5,0.0
2021-12-03 04:30:00,0,0,-1.5,0.0
2021-12-03 04:45:00,0,0,-3.4000000000000004,0.0
2021-12-03 05:00:00,0,0,-3.4000000000000004,0.0
2021-12-03 05:15:00,0,0,-3.4000000000000004,0.0
2021-12-03 05:30:00,0,0,-3.4000000000000004,0.0
2021-12-03 05:45:00,0,0,-4.5,0.0
2021-12-03 06:00:00,0,0,-4.5,0.0
2021-12-03 06:15:00,0,0,-4.5,0.0
2021-12-03 06:30:00,0,0,-4.5,0.0
2021-12-03 06:45:00,0,0,-5.0,0.0
2021-12-03 07:00:00,0,0,-5.0,0.0
2021-12-03 07:15:00,18,222,-5.0,385.03503436549016
2021-12-03 07:30:00,45,379,-5.0,624.2960701029078
2021-12-03 07:45:00,38,35,-5.300000000000001,54.372270805562785
2021-12-03 08:00:00,69,147,-5.300000000000001,213.68156479125204
2021-12-03 08:15:00,154,652,-5.300000000000001,878.9055454651163
2021-12-03 08:30:00,191,705,-5.300000000000001,872.1845126642877
2021-12-03 08:45:00,228,753,-5.6000000000000005,844.4670764252222
2021-12-03 09:00:00,262,787,-5.6000000000000005,788.1781126267512
2021-12-03 09:15:00,295,814,-5.6000000000000005,714.4762219570013
2021-12-03 09:30:00,325,837,-5.6000000000000005,628.3474561310013
2021-12-03 09:45:00,354,865,-5.9,537.1453771790294
2021-12-03 10:00:00,378,880,-5.9,430.3910453667523
2021-12-03 10:15:00,400,893,-5.9,317.54061491933186
2021-12-03 10:30:00,419,903,-5.9,199.62824450335373
2021-12-03 10:45:00,434,912,-6.300000000000001,78.52998695227976
2021-12-03 11:00:00,446,918,-6.300000000000001,44.73248033481028
2021-12-03 11:15:00,453,922,-6.300000000000001,168.59467007944227
2021-12-03 11:30:00,458,924,-6.300000000000001,291.7128984279362
2021-12-03 11:45:00,459,923,-6.800000000000001,412.3103179523702
2021-12-03 12:00:00,456,921,-6.800000000000001,529.8488241041858
2021-12-03 12:15:00,450,918,-6.800000000000001,643.4518904611806
2021-12-03 12:30:00,440,914,-6.800000000000001,752.2778370618458
2021-12-03 12:45:00,427,908,-7.1000000000000005,854.5859349807587
2021-12-03 13:00:00,410,899,-7.1000000000000005,948.2301795294364
2021-12-03 13:15:00,390,888,-7.1000000000000005,1033.0426444334214
2021-12-03 13:30:00,367,875,-7.1000000000000005,1108.1307031633125
2021-12-03 13:45:00,341,863,-7.300000000000001,1176.8007618359993
2021-12-03 14:00:00,312,843,-7.300000000000001,1226.1129086656113
2021-12-03 14:15:00,281,818,-7.300000000000001,1258.565749790122
2021-12-03 14:30:00,247,789,-7.300000000000001,1274.733552254428
2021-12-03 14:45:00,212,757,-7.4,1275.7440030803118
2021-12-03 15:00:00,175,712,-7.4,1243.9950272708113
2021-12-03 15:15:00,137,656,-7.4,1181.5415350854585
2021-12-03 15:30:00,100,583,-7.4,1076.7259031294454
2021-12-03 15:45:00,64,494,-7.300000000000001,930.8001221747699
2021-12-03 16:00:00,32,365,-7.300000000000001,698.2411504683149
2021-12-03 16:15:00,0,0,-7.300000000000001,0.0
2021-12-03 16:30:00,0,0,-7.300000000000001,0.0
2021-12-03 16:45:00,0,0,-7.5,0.0
2021-12-03 17:00:00,0,0,-7.5,0.0
2021-12-03 17:15:00,0,0,-7.5,0.0
2021-12-03 17:30:00,0,0,-7.5,0.0
2021-12-03 17:45:00,0,0,-7.7,0.0
2021-12-03 18:00:00,0,0,-7.7,0.0
2021-12-03 18:15:00,0,0,-7.7,0.0
2021-12-03 18:30:00,0,0,-7.7,0.0
2021-12-03 18:45:00,0,0,-7.7,0.0
2021-12-03 19:00:00,0,0,-8.0,0.0
2021-12-03 19:15:00,0,0,-8.0,0.0
2021-12-03 19:30:00,0,0,-8.0,0.0
2021-12-03 19:45:00,0,0,-8.1,0.0
2021-12-03 20:00:00,0,0,-8.1,0.0
2021-12-03 20:15:00,0,0,-8.1,0.0
2021-12-03 20:30:00,0,0,-8.1,0.0
2021-12-03 20:45:00,0,0,-8.1,0.0
2021-12-03 21:00:00,0,0,-8.1,0.0
2021-12-03 21:15:00,0,0,-8.1,0.0
2021-12-03 21:30:00,0,0,-8.1,0.0
2021-12-03 21:45:00,0,0,-8.1,0.0
2021-12-03 22:00:00,0,0,-8.1,0.0
2021-12-03 22:15:00,0,0,-8.1,0.0
2021-12-03 22:30:00,0,0,-8.1,0.0
2021-12-03 22:45:00,0,0,-8.1,0.0
2021-12-03 23:00:00,0,0,-8.1,0.0
2021-12-03 23:15:00,0,0,-8.1,0.0
2021-12-03 23:30:00,0,0,-8.1,0.0
2021-12-03 23:45:00,0,0,-7.9,0.0
2021-12-04 00:00:00,0,0,-7.9,0.0
2021-12-04 00:15:00,0,0,-7.9,0.0
2021-12-04 00:30:00,0,0,-7.9,0.0
2021-12-04 00:45:00,0,0,-7.7,0.0
2021-12-04 01:00:00,0,0,-7.7,0.0
2021-12-04 01:15:00,0,0,-7.7,0.0
2021-12-04 01:30:00,0,0,-7.7,0.0
2021-12-04 01:45:00,0,0,-7.6,0.0
2021-12-04 02:00:00,0,0,-7.6,0.0
2021-12-04 02:15:00,0,0,-7.6,0.0
2021-12-04 02:30:00,0,0,-7.6,0.0
2021-12-04 02:45:00,0,0,-7.4,0.0
2021-12-04 03:00:00,0,0,-7.4,0.0
2021-12-04 03:15:00,0,0,-7.4,0.0
2021-12-04 03:30:00,0,0,-7.4,0.0
2021-12-04 03:45:00,0,0,-7.300000000000001,0.0
2021-12-04 04:00:00,0,0,-7.300000000000001,0.0
2021-12-04 04:15:00,0,0,-7.300000000000001,0.0
2021-12-04 04:30:00,0,0,-7.300000000000001,0.0
2021-12-04 04:45:00,0,0,-7.2,0.0
2021-12-04 05:00:00,0,0,-7.2,0.0
2021-12-04 05:15:00,0,0,-7.2,0.0
2021-12-04 05:30:00,0,0,-7.2,0.0
2021-12-04 05:45:00,0,0,-7.0,0.0
2021-12-04 06:00:00,0,0,-7.0,0.0
2021-12-04 06:15:00,0,0,-7.0,0.0
2021-12-04 06:30:00,0,0,-7.0,0.0
2021-12-04 06:45:00,0,0,-6.5,0.0
2021-12-04 07:00:00,0,0,-6.5,0.0
2021-12-04 07:15:00,17,223,-6.5,387.0773225876786
2021-12-04 07:30:00,42,369,-6.5,608.4313518509126
2021-12-04 07:45:00,74,477,-6.5,741.9262967880356
2021-12-04 08:00:00,14,0,-6.5,0.0
2021-12-04 08:15:00,146,631,-6.5,852.1198284157063
2021-12-04 08:30:00,28,0,-6.5,0.0
2021-12-04 08:45:00,22,0,-6.800000000000001,0.0
2021-12-04 09:00:00,55,0,-6.800000000000001,0.0
2021-12-04 09:15:00,86,0,-6.800000000000001,0.0
2021-12-04 09:30:00,190,194,-6.800000000000001,146.32258577351857
2021-12-04 09:45:00,151,44,-5.6000000000000005,27.48648177165783
2021-12-04 10:00:00,171,64,-5.6000000000000005,31.550214279486987
2021-12-04 10:15:00,202,109,-5.6000000000000005,39.200966311111564
2021-12-04 10:30:00,159,22,-5.7,4.9560016666837345
2021-12-04 10:45:00,203,76,-4.5,6.873434058163659
2021-12-04 11:00:00,237,136,-4.5,6.022036177743501
2021-12-04 11:15:00,186,39,-4.5,6.954067072784508
2021-12-04 11:30:00,166,17,-4.5,5.288286129464943
2021-12-04 11:45:00,144,1,-3.4000000000000004,0.44201019102727646
2021-12-04 12:00:00,144,2,-3.4000000000000004,1.1411053017194233
2021-12-04 12:15:00,162,16,-3.4000000000000004,11.138446501533249
2021-12-04 12:30:00,105,0,-3.4000000000000004,0.0
2021-12-04 12:45:00,178,42,-2.4000000000000004,39.32844633741922
2021-12-04 13:00:00,185,62,-2.4000000000000004,65.10011572380051
2021-12-04 13:15:00,180,70,-2.4000000000000004,81.10326621822325
2021-12-04 13:30:00,177,85,-2.4000000000000004,107.25091130800763
2021-12-04 13:45:00,214,251,-1.3,341.11714035984824
2021-12-04 14:00:00,229,427,-1.3,619.1384333756573
2021-12-04 14:15:00,268,755,-1.3,1158.3268268697348
2021-12-04 14:30:00,193,487,-1.3,784.7403095269875
2021-12-04 14:45:00,133,233,-0.6000000000000001,391.7076660254768
2021-12-04 15:00:00,91,104,-0.6000000000000001,181.2955365337388
2021-12-04 15:15:00,67,66,-0.6000000000000001,118.62466499071543
2021-12-04 15:30:00,92,492,-0.6000000000000001,906.8881291442236
2021-12-04 15:45:00,58,381,-1.0,716.5868211446049
2021-12-04 16:00:00,29,252,-1.0,481.2678661592297
2021-12-04 16:15:00,0,0,-1.0,0.0
2021-12-04 16:30:00,0,0,-1.0,0.0
2021-12-04 16:45:00,0,0,-0.7000000000000001,0.0
2021-12-04 17:00:00,0,0,-0.7000000000000001,0.0
2021-12-04 17:15:00,0,0,-0.7000000000000001,0.0
2021-12-04 17:30:00,0,0,-0.7000000000000001,0.0
2021-12-04 17:45:00,0,0,-0.4,0.0
2021-12-04 18:00:00,0,0,-0.4,0.0
2021-12-04 18:15:00,0,0,-0.4,0.0
2021-12-04 18:30:00,0,0,-0.4,0.0
2021-12-04 18:45:00,0,0,-0.4,0.0
2021-12-04 19:00:00,0,0,-0.4,0.0
2021-12-04 19:15:00,0,0,-0.4,0.0
2021-12-04 19:30:00,0,0,-0.4,0.0
2021-12-04 19:45:00,0,0,-0.9,0.0
2021-12-04 20:00:00,0,0,-0.9,0.0
2021-12-04 20:15:00,0,0,-0.9,0.0
2021-12-04 20:30:00,0,0,-0.9,0.0
2021-12-04 20:45:00,0,0,-1.5,0.0
2021-12-04 21:00:00,0,0,-1.5,0.0
2021-12-04 21:15:00,0,0,-1.5,0.0
2021-12-04 21:30:00,0,0,-1.5,0.0
2021-12-04 21:45:00,0,0,-2.0,0.0
2021-12-04 22:00:00,0,0,-2.0,0.0
2021-12-04 22:15:00,0,0,-2.0,0.0
2021-12-04 22:30:00,0,0,-2.0,0.0
2021-12-04 22:45:00,0,0,-2.4000000000000004,0.0
2021-12-04 23:00:00,0,0,-2.4000000000000004,0.0
2021-12-04 23:15:00,0,0,-2.4000000000000004,0.0
2021-12-04 23:30:00,0,0,-2.4000000000000004,0.0
2021-12-04 23:45:00,0,0,-2.6,0.0
2021-12-05 00:00:00,0,0,-2.6,0.0
2021-12-05 00:15:00,0,0,-2.5,0.0
2021-12-05 00:30:00,0,0,-2.5,0.0
2021-12-05 00:45:00,0,0,-2.6,0.0
2021-12-05 01:00:00,0,0,-2.6,0.0
2021-12-05 01:15:00,0,0,-2.6,0.0
2021-12-05 01:30:00,0,0,-2.6,0.0
2021-12-05 01:45:00,0,0,-2.6,0.0
2021-12-05 02:00:00,0,0,-2.6,0.0
2021-12-05 02:15:00,0,0,-2.6,0.0
2021-12-05 02:30:00,0,0,-2.6,0.0
2021-12-05 02:45:00,0,0,-2.6,0.0
2021-12-05 03:00:00,0,0,-2.6,0.0
2021-12-05 03:15:00,0,0,-2.6,0.0
2021-12-05 03:30:00,0,0,-2.6,0.0
2021-12-05 03:45:00,0,0,-2.7,0.0
2021-12-05 04:00:00,0,0,-2.7,0.0
2021-12-05 04:15:00,0,0,-2.6,0.0
2021-12-05 04:30:00,0,0,-2.6,0.0
2021-12-05 04:45:00,0,0,-2.7,0.0
2021-12-05 05:00:00,0,0,-2.7,0.0
2021-12-05 05:15:00,0,0,-2.7,0.0
2021-12-05 05:30:00,0,0,-2.7,0.0
2021-12-05 05:45:00,0,0,-2.7,0.0
2021-12-05 06:00:00,0,0,-2.7,0.0
2021-12-05 06:15:00,0,0,-2.7,0.0
2021-12-05 06:30:00,0,0,-2.7,0.0
2021-12-05 06:45:00,0,0,-2.6,0.0
2021-12-05 07:00:00,0,0,-2.6,0.0
2021-12-05 07:15:00,5,0,-2.6,0.0
2021-12-05 07:30:00,24,47,-2.6,77.57790679102874
2021-12-05 07:45:00,43,103,-2.1,160.41119267423983
2021-12-05 08:00:00,70,188,-2.1,274.10846939617346
2021-12-05 08:15:00,87,157,-2.1,212.4084024599903
2021-12-05 08:30:00,68,0,-2.1,0.0
2021-12-05 08:45:00,114,99,-2.5,111.60479980044917
2021-12-05 09:00:00,150,183,-2.5,184.42598948449069
2021-12-05 09:15:00,192,295,-2.5,260.9136107817335
2021-12-05 09:30:00,202,254,-2.5,192.4890715656106
2021-12-05 09:45:00,215,237,-3.2,148.9470241048591
2021-12-05 10:00:00,203,146,-3.2,72.55017186187912
2021-12-05 10:15:00,249,256,-3.2,93.1188743811158
2021-12-05 10:30:00,253,232,-3.2,53.24824086434293
2021-12-05 10:45:00,204,81,-3.8,7.679730820124876
2021-12-05 11:00:00,205,74,-3.8,2.945069495768244
2021-12-05 11:15:00,307,343,-3.8,59.591036236838555
2021-12-05 11:30:00,315,363,-3.8,111.23226690299038
2021-12-05 11:45:00,430,846,-4.0,369.95655229974017
2021-12-05 12:00:00,323,396,-4.0,224.0577588192225
2021-12-05 12:15:00,327,435,-4.0,300.75013770480825
2021-12-05 12:30:00,411,832,-4.0,676.8279059501346
2021-12-05 12:45:00,397,819,-3.9,763.0018345891502
2021-12-05 13:00:00,382,810,-3.9,846.6665571843132
2021-12-05 13:15:00,362,797,-3.9,919.6840426964654
2021-12-05 13:30:00,340,782,-3.9,983.0959770321404
2021-12-05 13:45:00,206,223,-2.4000000000000004,302.05275659374496
2021-12-05 14:00:00,163,122,-2.4000000000000004,176.35561255230863
2021-12-05 14:15:00,92,0,-2.4000000000000004,0.0
2021-12-05 14:30:00,157,256,-2.4000000000000004,411.4410930933241
2021-12-05 14:45:00,34,0,-2.3000000000000003,0.0
2021-12-05 15:00:00,83,65,-2.3000000000000003,113.05800860241652
2021-12-05 15:15:00,62,39,-2.3000000000000003,69.95230227843439
2021-12-05 15:30:00,58,139,-2.3000000000000003,255.72733403724467
2021-12-05 15:45:00,33,53,-3.1,99.50778407016092
2021-12-05 16:00:00,19,0,-3.1,0.0
2021-12-05 16:15:00,0,0,-3.1,0.0
2021-12-05 16:30:00,0,0,-3.1,0.0
2021-12-05 16:45:00,0,0,-2.8000000000000003,0.0
2021-12-05 17:00:00,0,0,-2.8000000000000003,0.0
2021-12-05 17:15:00,0,0,-2.8000000000000003,0.0
2021-12-05 17:30:00,0,0,-2.8000000000000003,0.0
2021-12-05 17:45:00,0,0,-2.9000000000000004,0.0
